# Czas Kana³_1 Kana³_2 Kana³_3 Kana³_4 Kana³_5 Kana³_6 Kana³_7 Kana³_8 Kana³_9 Kana³_10 Kana³_11 Kana³_12
0.673135 103.000000 310.000000 206.000000 -200.000000 -59.000000 265.000000 464.000000 763.000000 177.000000 368.000000 125.000000 -108.000000
0.674135 88.000000 300.000000 211.000000 -205.000000 -49.000000 260.000000 464.000000 768.000000 182.000000 383.000000 134.000000 -92.000000
0.675135 88.000000 305.000000 216.000000 -193.000000 -59.000000 257.000000 464.000000 773.000000 182.000000 388.000000 139.000000 -92.000000
0.676135 103.000000 315.000000 211.000000 -195.000000 -62.000000 262.000000 469.000000 782.000000 192.000000 387.000000 134.000000 -97.000000
0.677135 113.000000 316.000000 201.000000 -208.000000 -52.000000 266.000000 459.000000 781.000000 182.000000 397.000000 144.000000 -87.000000
0.678136 123.000000 321.000000 196.000000 -213.000000 -42.000000 261.000000 459.000000 781.000000 187.000000 392.000000 134.000000 -102.000000
0.679136 123.000000 330.000000 206.000000 -220.000000 -35.000000 261.000000 464.000000 791.000000 202.000000 392.000000 134.000000 -97.000000
0.680136 113.000000 326.000000 211.000000 -225.000000 -40.000000 271.000000 458.000000 791.000000 197.000000 406.000000 155.000000 -80.000000
0.681136 98.000000 316.000000 216.000000 -217.000000 -47.000000 271.000000 458.000000 796.000000 202.000000 401.000000 150.000000 -85.000000
0.682136 118.000000 306.000000 187.000000 -205.000000 -57.000000 268.000000 458.000000 800.000000 206.000000 406.000000 155.000000 -75.000000
0.683137 98.000000 296.000000 196.000000 -211.000000 -32.000000 249.000000 458.000000 799.000000 202.000000 421.000000 165.000000 -70.000000
0.684137 103.000000 316.000000 211.000000 -196.000000 -47.000000 249.000000 463.000000 804.000000 206.000000 411.000000 155.000000 -80.000000
0.685137 127.000000 321.000000 192.000000 -209.000000 -52.000000 266.000000 463.000000 809.000000 211.000000 416.000000 155.000000 -80.000000
0.686137 123.000000 335.000000 211.000000 -223.000000 -30.000000 258.000000 457.000000 804.000000 202.000000 420.000000 160.000000 -75.000000
0.687137 118.000000 345.000000 226.000000 -228.000000 -42.000000 276.000000 457.000000 808.000000 211.000000 410.000000 150.000000 -89.000000
0.688138 132.000000 335.000000 201.000000 -231.000000 -52.000000 288.000000 457.000000 803.000000 211.000000 420.000000 160.000000 -79.000000
0.689138 123.000000 321.000000 197.000000 -233.000000 -32.000000 271.000000 452.000000 793.000000 206.000000 420.000000 160.000000 -79.000000
0.690138 98.000000 316.000000 217.000000 -221.000000 -35.000000 261.000000 462.000000 807.000000 216.000000 415.000000 155.000000 -84.000000
0.691138 108.000000 322.000000 212.000000 -206.000000 -57.000000 269.000000 457.000000 807.000000 211.000000 430.000000 169.000000 -69.000000
0.692138 123.000000 322.000000 197.000000 -214.000000 -49.000000 269.000000 457.000000 807.000000 211.000000 429.000000 165.000000 -74.000000
0.693139 123.000000 327.000000 202.000000 -221.000000 -35.000000 262.000000 457.000000 807.000000 211.000000 424.000000 160.000000 -74.000000
0.694139 127.000000 336.000000 207.000000 -223.000000 -37.000000 267.000000 457.000000 806.000000 206.000000 424.000000 161.000000 -72.000000
0.695139 127.000000 336.000000 207.000000 -231.000000 -37.000000 274.000000 452.000000 806.000000 211.000000 418.000000 156.000000 -82.000000
0.696139 127.000000 346.000000 217.000000 -231.000000 -37.000000 274.000000 451.000000 806.000000 216.000000 418.000000 156.000000 -82.000000
0.697139 118.000000 336.000000 218.000000 -236.000000 -42.000000 284.000000 446.000000 801.000000 211.000000 428.000000 166.000000 -67.000000
0.698140 123.000000 323.000000 198.000000 -226.000000 -47.000000 279.000000 446.000000 800.000000 211.000000 423.000000 166.000000 -72.000000
0.699140 118.000000 323.000000 203.000000 -221.000000 -35.000000 262.000000 446.000000 800.000000 211.000000 423.000000 170.000000 -72.000000
0.700140 118.000000 323.000000 203.000000 -218.000000 -40.000000 264.000000 446.000000 804.000000 211.000000 428.000000 166.000000 -67.000000
0.701140 118.000000 342.000000 223.000000 -218.000000 -40.000000 264.000000 451.000000 809.000000 216.000000 423.000000 167.000000 -71.000000
0.702140 118.000000 357.000000 238.000000 -228.000000 -49.000000 284.000000 446.000000 804.000000 206.000000 433.000000 171.000000 -66.000000
0.703141 142.000000 352.000000 208.000000 -236.000000 -57.000000 299.000000 437.000000 794.000000 202.000000 423.000000 167.000000 -71.000000
0.704141 142.000000 342.000000 198.000000 -245.000000 -30.000000 281.000000 441.000000 794.000000 202.000000 418.000000 157.000000 -76.000000
0.705141 113.000000 328.000000 213.000000 -240.000000 -25.000000 272.000000 441.000000 798.000000 211.000000 422.000000 162.000000 -76.000000
0.706141 118.000000 318.000000 198.000000 -218.000000 -49.000000 272.000000 441.000000 803.000000 216.000000 432.000000 176.000000 -62.000000
0.707141 113.000000 318.000000 203.000000 -216.000000 -39.000000 259.000000 446.000000 808.000000 217.000000 432.000000 176.000000 -57.000000
0.708142 108.000000 342.000000 233.000000 -214.000000 -44.000000 262.000000 446.000000 803.000000 212.000000 436.000000 186.000000 -50.000000
0.709142 118.000000 352.000000 233.000000 -223.000000 -61.000000 289.000000 446.000000 797.000000 207.000000 432.000000 176.000000 -64.000000
0.710142 132.000000 352.000000 218.000000 -233.000000 -56.000000 294.000000 437.000000 792.000000 203.000000 427.000000 171.000000 -74.000000
0.711142 132.000000 362.000000 228.000000 -240.000000 -42.000000 286.000000 432.000000 787.000000 198.000000 426.000000 171.000000 -69.000000
0.712142 142.000000 352.000000 208.000000 -245.000000 -46.000000 296.000000 431.000000 796.000000 212.000000 421.000000 171.000000 -69.000000
0.713143 137.000000 362.000000 224.000000 -245.000000 -32.000000 282.000000 421.000000 791.000000 207.000000 440.000000 181.000000 -60.000000
0.714143 123.000000 347.000000 224.000000 -248.000000 -42.000000 295.000000 426.000000 787.000000 203.000000 430.000000 181.000000 -55.000000
0.715143 108.000000 323.000000 214.000000 -233.000000 -49.000000 287.000000 426.000000 787.000000 207.000000 430.000000 181.000000 -54.000000
0.716143 118.000000 342.000000 224.000000 -214.000000 -51.000000 270.000000 426.000000 786.000000 207.000000 434.000000 181.000000 -49.000000
0.717143 123.000000 367.000000 243.000000 -228.000000 -51.000000 285.000000 436.000000 795.000000 212.000000 434.000000 181.000000 -54.000000
0.718144 137.000000 352.000000 214.000000 -244.000000 -59.000000 307.000000 425.000000 795.000000 212.000000 439.000000 191.000000 -49.000000
0.719144 147.000000 363.000000 214.000000 -244.000000 -37.000000 285.000000 410.000000 776.000000 193.000000 439.000000 186.000000 -54.000000
0.720144 147.000000 368.000000 219.000000 -254.000000 -32.000000 290.000000 415.000000 785.000000 207.000000 420.000000 167.000000 -68.000000
0.721144 147.000000 358.000000 209.000000 -256.000000 -34.000000 296.000000 420.000000 789.000000 212.000000 439.000000 186.000000 -49.000000
0.722144 137.000000 353.000000 214.000000 -251.000000 -29.000000 286.000000 410.000000 779.000000 207.000000 444.000000 192.000000 -47.000000
0.723145 118.000000 363.000000 243.000000 -244.000000 -37.000000 286.000000 415.000000 788.000000 217.000000 439.000000 192.000000 -42.000000
0.724145 127.000000 358.000000 229.000000 -239.000000 -61.000000 305.000000 415.000000 788.000000 212.000000 453.000000 202.000000 -27.000000
0.725145 132.000000 353.000000 219.000000 -241.000000 -49.000000 296.000000 410.000000 779.000000 198.000000 448.000000 197.000000 -27.000000
0.726145 137.000000 368.000000 229.000000 -241.000000 -42.000000 288.000000 410.000000 784.000000 203.000000 438.000000 187.000000 -52.000000
0.727145 147.000000 377.000000 229.000000 -251.000000 -44.000000 301.000000 410.000000 783.000000 203.000000 438.000000 192.000000 -42.000000
0.728146 152.000000 382.000000 229.000000 -261.000000 -39.000000 305.000000 404.000000 778.000000 203.000000 438.000000 192.000000 -42.000000
0.729146 152.000000 377.000000 224.000000 -267.000000 -37.000000 308.000000 404.000000 783.000000 212.000000 433.000000 192.000000 -41.000000
0.730146 137.000000 387.000000 248.000000 -264.000000 -34.000000 303.000000 399.000000 783.000000 217.000000 442.000000 202.000000 -26.000000
0.731146 123.000000 377.000000 253.000000 -262.000000 -54.000000 320.000000 399.000000 782.000000 222.000000 452.000000 207.000000 -26.000000
0.732146 127.000000 363.000000 234.000000 -250.000000 -64.000000 318.000000 399.000000 782.000000 217.000000 457.000000 216.000000 -21.000000
0.733147 137.000000 378.000000 239.000000 -245.000000 -51.000000 301.000000 399.000000 776.000000 212.000000 457.000000 216.000000 -21.000000
0.734147 142.000000 383.000000 239.000000 -257.000000 -49.000000 310.000000 399.000000 781.000000 217.000000 451.000000 211.000000 -26.000000
0.735147 147.000000 388.000000 239.000000 -262.000000 -46.000000 314.000000 395.000000 781.000000 212.000000 451.000000 207.000000 -26.000000
0.736147 152.000000 408.000000 253.000000 -267.000000 -44.000000 316.000000 395.000000 776.000000 217.000000 451.000000 208.000000 -19.000000
0.737147 152.000000 422.000000 269.000000 -279.000000 -49.000000 333.000000 395.000000 785.000000 227.000000 451.000000 217.000000 -24.000000
0.738148 162.000000 413.000000 249.000000 -286.000000 -56.000000 348.000000 390.000000 780.000000 222.000000 466.000000 227.000000 -10.000000
0.739148 157.000000 399.000000 240.000000 -286.000000 -42.000000 333.000000 380.000000 770.000000 222.000000 461.000000 222.000000 -10.000000
0.740148 142.000000 399.000000 254.000000 -277.000000 -39.000000 321.000000 380.000000 775.000000 227.000000 461.000000 227.000000 -10.000000
0.741148 147.000000 399.000000 249.000000 -269.000000 -54.000000 328.000000 385.000000 784.000000 232.000000 471.000000 237.000000 0.000000
0.742148 157.000000 409.000000 249.000000 -272.000000 -49.000000 326.000000 385.000000 779.000000 227.000000 475.000000 243.000000 1.000000
0.743149 166.000000 418.000000 249.000000 -281.000000 -44.000000 331.000000 385.000000 783.000000 232.000000 470.000000 238.000000 1.000000
0.744149 176.000000 428.000000 249.000000 -291.000000 -39.000000 336.000000 379.000000 778.000000 232.000000 474.000000 243.000000 6.000000
0.745149 166.000000 457.000000 289.000000 -301.000000 -34.000000 341.000000 374.000000 782.000000 242.000000 474.000000 243.000000 6.000000
0.746149 171.000000 453.000000 280.000000 -311.000000 -59.000000 375.000000 374.000000 787.000000 251.000000 479.000000 253.000000 16.000000
0.747149 176.000000 448.000000 270.000000 -311.000000 -51.000000 367.000000 364.000000 782.000000 242.000000 489.000000 262.000000 25.000000
0.748150 162.000000 443.000000 280.000000 -311.000000 -44.000000 360.000000 369.000000 792.000000 256.000000 479.000000 253.000000 25.000000
0.749150 157.000000 423.000000 265.000000 -301.000000 -56.000000 363.000000 364.000000 791.000000 251.000000 499.000000 277.000000 36.000000
0.750150 166.000000 433.000000 265.000000 -289.000000 -51.000000 345.000000 358.000000 786.000000 247.000000 498.000000 272.000000 31.000000
0.751150 176.000000 457.000000 280.000000 -299.000000 -46.000000 350.000000 363.000000 801.000000 266.000000 493.000000 267.000000 27.000000
0.752150 182.000000 477.000000 294.000000 -316.000000 -49.000000 370.000000 358.000000 796.000000 266.000000 508.000000 287.000000 46.000000
0.753151 202.000000 477.000000 275.000000 -329.000000 -54.000000 387.000000 354.000000 795.000000 266.000000 511.000000 287.000000 41.000000
0.754151 206.000000 487.000000 280.000000 -339.000000 -34.000000 377.000000 354.000000 800.000000 278.000000 511.000000 287.000000 41.000000
0.755151 202.000000 482.000000 280.000000 -346.000000 -34.000000 384.000000 349.000000 804.000000 288.000000 526.000000 296.000000 51.000000
0.756151 197.000000 482.000000 284.000000 -341.000000 -37.000000 382.000000 344.000000 809.000000 292.000000 531.000000 301.000000 57.000000
0.757151 187.000000 482.000000 294.000000 -339.000000 -42.000000 385.000000 349.000000 819.000000 302.000000 536.000000 311.000000 67.000000
0.758152 187.000000 487.000000 299.000000 -334.000000 -51.000000 390.000000 344.000000 819.000000 297.000000 555.000000 321.000000 76.000000
0.759152 211.000000 492.000000 280.000000 -336.000000 -54.000000 395.000000 349.000000 823.000000 302.000000 550.000000 316.000000 62.000000
0.760152 216.000000 512.000000 294.000000 -351.000000 -32.000000 388.000000 348.000000 833.000000 317.000000 555.000000 326.000000 76.000000
0.761152 226.000000 532.000000 304.000000 -363.000000 -37.000000 405.000000 343.000000 842.000000 322.000000 570.000000 335.000000 81.000000
0.762152 226.000000 532.000000 305.000000 -378.000000 -37.000000 420.000000 348.000000 852.000000 331.000000 575.000000 335.000000 86.000000
0.763153 211.000000 537.000000 324.000000 -378.000000 -37.000000 420.000000 348.000000 852.000000 341.000000 579.000000 341.000000 93.000000
0.764153 216.000000 527.000000 310.000000 -373.000000 -54.000000 432.000000 343.000000 856.000000 341.000000 589.000000 351.000000 103.000000
0.765153 216.000000 522.000000 305.000000 -370.000000 -45.000000 421.000000 353.000000 865.000000 356.000000 589.000000 351.000000 98.000000
0.766153 206.000000 532.000000 324.000000 -368.000000 -43.000000 416.000000 357.000000 874.000000 361.000000 608.000000 366.000000 117.000000
0.767153 216.000000 527.000000 310.000000 -368.000000 -57.000000 430.000000 362.000000 879.000000 366.000000 603.000000 366.000000 108.000000
0.768154 231.000000 532.000000 300.000000 -370.000000 -45.000000 421.000000 367.000000 894.000000 375.000000 613.000000 366.000000 108.000000
0.769154 231.000000 556.000000 324.000000 -380.000000 -33.000000 418.000000 362.000000 894.000000 375.000000 617.000000 376.000000 117.000000
0.770154 250.000000 561.000000 310.000000 -392.000000 -45.000000 443.000000 372.000000 908.000000 395.000000 617.000000 371.000000 113.000000
0.771154 246.000000 551.000000 305.000000 -404.000000 -28.000000 438.000000 372.000000 908.000000 405.000000 631.000000 385.000000 123.000000
0.772154 236.000000 546.000000 310.000000 -397.000000 -28.000000 430.000000 377.000000 917.000000 405.000000 635.000000 385.000000 128.000000
0.773155 216.000000 537.000000 320.000000 -390.000000 -35.000000 430.000000 387.000000 932.000000 424.000000 635.000000 390.000000 128.000000
0.774155 221.000000 528.000000 305.000000 -375.000000 -50.000000 430.000000 392.000000 941.000000 429.000000 650.000000 400.000000 133.000000
0.775155 216.000000 533.000000 315.000000 -373.000000 -40.000000 418.000000 401.000000 940.000000 429.000000 655.000000 405.000000 138.000000
0.776155 226.000000 557.000000 329.000000 -373.000000 -47.000000 426.000000 410.000000 955.000000 434.000000 650.000000 395.000000 128.000000
0.777155 246.000000 567.000000 320.000000 -390.000000 -50.000000 445.000000 415.000000 959.000000 439.000000 655.000000 401.000000 130.000000
0.778156 250.000000 581.000000 329.000000 -404.000000 -35.000000 445.000000 410.000000 954.000000 439.000000 665.000000 411.000000 140.000000
0.779156 255.000000 591.000000 334.000000 -414.000000 -38.000000 458.000000 420.000000 969.000000 453.000000 660.000000 401.000000 130.000000
0.780156 246.000000 586.000000 339.000000 -422.000000 -38.000000 466.000000 420.000000 974.000000 458.000000 679.000000 416.000000 140.000000
0.781156 241.000000 578.000000 334.000000 -414.000000 -45.000000 466.000000 425.000000 974.000000 458.000000 674.000000 416.000000 135.000000
0.782156 231.000000 558.000000 324.000000 -407.000000 -45.000000 458.000000 429.000000 983.000000 463.000000 678.000000 411.000000 140.000000
0.783157 221.000000 548.000000 324.000000 -392.000000 -45.000000 444.000000 438.000000 982.000000 458.000000 678.000000 416.000000 140.000000
0.784157 221.000000 543.000000 320.000000 -382.000000 -50.000000 439.000000 458.000000 992.000000 468.000000 668.000000 407.000000 126.000000
0.785157 246.000000 558.000000 310.000000 -380.000000 -47.000000 434.000000 463.000000 1007.000000 478.000000 678.000000 407.000000 126.000000
0.786157 246.000000 578.000000 330.000000 -400.000000 -30.000000 436.000000 468.000000 1006.000000 473.000000 683.000000 412.000000 126.000000
0.787157 236.000000 568.000000 330.000000 -409.000000 -40.000000 456.000000 477.000000 1006.000000 473.000000 678.000000 397.000000 116.000000
